filename,width,height,class,xmin,ymin,xmax,ymax
n02676566_8999.JPEG,333,500,guitar,82,16,274,471
n02676566_2903.JPEG,280,280,guitar,1,82,279,198
n02676566_6916.JPEG,500,333,guitar,1,1,500,333
n02676566_7063.JPEG,333,500,guitar,55,38,248,472
n02676566_9519.JPEG,500,333,guitar,1,1,500,333
n02676566_1328.JPEG,700,271,guitar,3,1,691,271
n02676566_722.JPEG,1600,705,guitar,1,1,1600,705
n02676566_4266.JPEG,475,960,guitar,36,9,443,952
n02676566_2253.JPEG,480,640,guitar,172,56,348,551
n02676566_8303.JPEG,375,500,guitar,1,1,375,499
n02676566_4877.JPEG,350,466,guitar,47,6,229,445
n02676566_4527.JPEG,500,375,guitar,29,41,461,375
n02676566_3466.JPEG,2000,3008,guitar,392,711,1844,2306
n02676566_2873.JPEG,240,400,guitar,11,5,232,395
n02676566_6770.JPEG,500,353,guitar,17,12,486,314
n02676566_8908.JPEG,500,402,guitar,1,1,500,402
n02676566_3494.JPEG,150,113,guitar,13,1,137,112
n02676566_7220.JPEG,375,500,guitar,66,115,212,474
n02676566_5390.JPEG,500,375,guitar,27,1,498,364
n02676566_3392.JPEG,290,290,guitar,1,89,290,202
n02676566_3252.JPEG,700,271,guitar,1,1,700,269
n02676566_3394.JPEG,333,500,guitar,1,1,332,498
n02676566_7155.JPEG,500,303,guitar,1,141,319,270
n02676566_7155.JPEG,500,303,guitar,248,157,500,275
n02676566_6660.JPEG,332,500,guitar,58,61,252,480
n02676566_351.JPEG,200,348,guitar,31,7,164,337
n02676566_744.JPEG,197,263,guitar,29,1,197,263
n02676566_8444.JPEG,500,333,guitar,1,1,399,333
n02676566_863.JPEG,500,375,guitar,152,1,297,375
n02676566_3798.JPEG,402,600,guitar,19,1,377,588
n02676566_3868.JPEG,200,200,guitar,3,61,195,139
n02676566_4030.JPEG,200,319,guitar,1,11,193,133
n02676566_4030.JPEG,200,319,guitar,1,246,187,304
n02676566_7033.JPEG,500,375,guitar,126,1,232,222
n02676566_7033.JPEG,500,375,guitar,77,1,169,102
n02676566_7033.JPEG,500,375,guitar,1,1,64,116
n02676566_7033.JPEG,500,375,guitar,20,37,99,229
n02676566_7033.JPEG,500,375,guitar,43,131,144,375
n02676566_7033.JPEG,500,375,guitar,166,118,289,375
n02676566_7033.JPEG,500,375,guitar,364,82,500,375
n02676566_7033.JPEG,500,375,guitar,264,1,399,221
n02676566_3883.JPEG,778,1037,guitar,210,23,603,972
n02676566_2778.JPEG,500,375,guitar,187,1,446,375
n02676566_8893.JPEG,500,333,guitar,1,1,500,333
n02676566_610.JPEG,700,273,guitar,1,1,700,273
n02676566_839.JPEG,425,419,guitar,8,185,425,369
n02676566_5210.JPEG,325,425,guitar,6,7,132,366
n02676566_5210.JPEG,325,425,guitar,112,3,221,384
n02676566_5210.JPEG,325,425,guitar,157,11,321,418
n02676566_4679.JPEG,480,640,guitar,41,1,403,636
n02676566_194.JPEG,350,300,guitar,11,24,335,280
n02676566_2169.JPEG,200,203,guitar,2,2,197,202
n02676566_9499.JPEG,500,334,guitar,1,1,500,334
n02676566_9262.JPEG,146,285,guitar,19,5,135,285
n02676566_4512.JPEG,450,1159,guitar,50,32,400,1128
n02676566_3610.JPEG,200,200,guitar,1,63,199,137
n02676566_944.JPEG,135,193,guitar,63,115,135,193
n02676566_4584.JPEG,602,930,guitar,41,32,563,874
n02676566_6869.JPEG,500,375,guitar,159,235,336,375
n02676566_3538.JPEG,175,235,guitar,21,2,152,231
n02676566_1002.JPEG,896,672,guitar,39,43,831,648
n02676566_77.JPEG,500,375,guitar,1,1,500,362
n02676566_3813.JPEG,520,284,guitar,23,29,500,239
n02676566_4161.JPEG,375,500,guitar,45,195,295,332
n02676566_6355.JPEG,333,500,guitar,81,42,256,449
n02676566_600.JPEG,250,250,guitar,3,1,249,250
n02676566_4454.JPEG,375,500,guitar,77,21,266,472
n02676566_710.JPEG,537,800,guitar,50,1,507,758
n02676566_3305.JPEG,200,200,guitar,62,2,145,198
n02676566_3172.JPEG,100,100,guitar,32,1,69,96
n02676566_1894.JPEG,375,500,guitar,70,1,269,497
n02676566_8423.JPEG,344,500,guitar,1,1,344,500
n02676566_1711.JPEG,267,400,guitar,14,1,251,390
n02676566_3096.JPEG,200,200,guitar,1,2,199,200
n02676566_3541.JPEG,574,409,guitar,46,54,516,239
n02676566_3824.JPEG,300,300,guitar,1,94,299,209
n02676566_3965.JPEG,360,239,guitar,14,72,319,187
n02676566_9242.JPEG,375,500,guitar,104,37,261,500
n02676566_9242.JPEG,375,500,guitar,131,1,341,80
n02676566_6658.JPEG,333,500,guitar,77,1,293,438
n02676566_6658.JPEG,333,500,guitar,1,1,149,352
n02676566_5168.JPEG,500,406,guitar,211,1,499,406
n02676566_8240.JPEG,358,500,guitar,26,21,325,470
n02676566_8545.JPEG,500,375,guitar,25,1,500,375
n02676566_7551.JPEG,375,500,guitar,92,1,328,500
n02676566_3916.JPEG,329,500,guitar,87,52,231,455
n02676566_758.JPEG,350,350,guitar,63,68,275,259
n02676566_2875.JPEG,400,206,guitar,4,7,393,163
n02676566_4621.JPEG,145,108,guitar,16,9,145,95
n02676566_1698.JPEG,100,100,guitar,3,2,98,98
n02676566_9451.JPEG,400,500,guitar,83,231,205,465
n02676566_159.JPEG,480,640,guitar,122,39,345,613
n02676566_2610.JPEG,397,224,guitar,3,2,394,219
n02676566_877.JPEG,240,157,guitar,4,2,235,151
n02676566_730.JPEG,640,480,guitar,250,52,407,444
n02676566_943.JPEG,250,376,guitar,1,198,250,376
n02676566_6682.JPEG,334,500,guitar,96,222,244,436
n02676566_5177.JPEG,250,250,guitar,3,11,116,240
n02676566_5177.JPEG,250,250,guitar,93,9,249,242
n02676566_9458.JPEG,375,500,guitar,1,1,234,500
n02676566_9458.JPEG,375,500,guitar,162,1,362,402
n02676566_9067.JPEG,311,500,guitar,8,1,303,489
n02676566_6592.JPEG,231,500,guitar,26,12,204,475
n02676566_8001.JPEG,500,281,guitar,88,161,236,238
n02676566_8001.JPEG,500,281,guitar,277,148,358,217
n02676566_5142.JPEG,200,203,guitar,1,1,198,203
n02676566_1046.JPEG,150,300,guitar,15,14,138,286
n02676566_8875.JPEG,500,375,guitar,293,96,460,375
n02676566_884.JPEG,288,755,guitar,1,1,288,755
n02676566_8143.JPEG,500,375,guitar,1,1,340,375
n02676566_8143.JPEG,500,375,guitar,286,1,500,375
n02676566_8814.JPEG,500,333,guitar,109,16,474,333
n02676566_2800.JPEG,294,412,guitar,1,29,290,412
n02676566_4535.JPEG,677,1700,guitar,1,9,673,1695
n02676566_9439.JPEG,500,375,guitar,343,37,424,278
n02676566_9439.JPEG,500,375,guitar,252,88,348,350
n02676566_3686.JPEG,468,1000,guitar,38,24,426,970
n02676566_2328.JPEG,500,249,guitar,6,2,92,115
n02676566_2328.JPEG,500,249,guitar,97,1,274,116
n02676566_2328.JPEG,500,249,guitar,279,2,438,121
n02676566_2328.JPEG,500,249,guitar,448,1,497,124
n02676566_2328.JPEG,500,249,guitar,3,119,24,249
n02676566_2328.JPEG,500,249,guitar,49,119,121,249
n02676566_2328.JPEG,500,249,guitar,132,120,307,249
n02676566_2328.JPEG,500,249,guitar,312,130,466,246
n02676566_7914.JPEG,500,333,guitar,1,39,492,333
n02676566_4816.JPEG,117,280,guitar,3,3,115,278
n02676566_9515.JPEG,500,375,guitar,177,44,372,375
n02676566_6898.JPEG,320,480,guitar,96,38,302,403
n02676566_3125.JPEG,330,500,guitar,93,7,274,495
n02676566_3378.JPEG,295,461,guitar,5,3,178,458
n02676566_3378.JPEG,295,461,guitar,122,1,293,458
n02676566_8255.JPEG,500,273,guitar,10,11,484,202
n02676566_3359.JPEG,144,187,guitar,48,1,121,154
n02676566_6835.JPEG,500,333,guitar,2,75,500,333
n02676566_5776.JPEG,500,400,guitar,37,195,484,378
n02676566_3154.JPEG,200,204,guitar,2,3,197,201
n02676566_7176.JPEG,500,375,guitar,1,1,500,375
n02676566_8122.JPEG,363,500,guitar,1,1,363,500
n02676566_8195.JPEG,333,500,guitar,1,79,333,500
n02676566_8559.JPEG,320,480,guitar,85,15,235,383
n02676566_9480.JPEG,334,500,guitar,58,186,334,346
n02676566_6552.JPEG,383,500,guitar,13,1,374,492
n02676566_2806.JPEG,200,180,guitar,14,17,189,173
n02676566_172.JPEG,321,320,guitar,2,2,319,320
n02676566_9254.JPEG,500,374,guitar,15,7,491,374
n02676566_694.JPEG,117,284,guitar,7,13,103,248
n02676566_1443.JPEG,700,684,guitar,47,4,322,677
n02676566_1443.JPEG,700,684,guitar,392,7,647,677
n02676566_4201.JPEG,297,116,guitar,5,3,296,114
n02676566_2285.JPEG,500,375,guitar,19,76,490,263
n02676566_4366.JPEG,500,460,guitar,1,6,429,420
n02676566_4655.JPEG,800,1729,guitar,6,4,777,1729
n02676566_6363.JPEG,332,500,guitar,53,26,287,476
n02676566_2919.JPEG,180,240,guitar,42,7,158,239
n02676566_257.JPEG,360,267,guitar,2,4,323,94
n02676566_257.JPEG,360,267,guitar,6,68,347,158
n02676566_257.JPEG,360,267,guitar,4,133,360,265
n02676566_3013.JPEG,300,500,guitar,1,1,299,498
n02676566_9440.JPEG,500,333,guitar,55,49,459,273
n02676566_222.JPEG,435,815,guitar,8,16,321,807
n02676566_222.JPEG,435,815,guitar,218,52,403,737
n02676566_1116.JPEG,401,300,guitar,148,34,249,281
n02676566_1843.JPEG,375,500,guitar,1,1,375,500
n02676566_8278.JPEG,375,500,guitar,97,10,271,474
n02676566_3662.JPEG,246,500,guitar,44,30,206,476
n02676566_7136.JPEG,500,375,guitar,1,9,59,265
n02676566_7136.JPEG,500,375,guitar,28,22,122,265
n02676566_7136.JPEG,500,375,guitar,84,29,175,267
n02676566_7136.JPEG,500,375,guitar,140,44,220,267
n02676566_7136.JPEG,500,375,guitar,226,68,307,264
n02676566_7136.JPEG,500,375,guitar,332,69,411,260
n02676566_7136.JPEG,500,375,guitar,273,74,341,258
n02676566_7136.JPEG,500,375,guitar,378,71,443,259
n02676566_7136.JPEG,500,375,guitar,408,80,471,259
n02676566_7136.JPEG,500,375,guitar,433,88,494,259
n02676566_7136.JPEG,500,375,guitar,461,94,500,255
n02676566_3141.JPEG,483,644,guitar,91,1,370,644
n02676566_3486.JPEG,400,352,guitar,2,75,283,352
n02676566_8378.JPEG,500,375,guitar,28,79,486,257
n02676566_1906.JPEG,207,152,guitar,23,19,169,105
n02676566_9413.JPEG,500,494,guitar,1,1,500,494
n02676566_4847.JPEG,433,819,guitar,82,35,357,782
n02676566_6772.JPEG,500,375,guitar,135,1,264,306
n02676566_4558.JPEG,600,800,guitar,16,1,578,746
n02676566_4415.JPEG,432,432,guitar,11,53,427,264
n02676566_1039.JPEG,215,215,guitar,67,1,151,213
n02676566_4797.JPEG,220,220,guitar,105,7,200,182
n02676566_8059.JPEG,357,500,guitar,1,1,357,500
n02676566_4057.JPEG,400,267,guitar,16,29,394,241
n02676566_7244.JPEG,500,375,guitar,67,67,500,330
n02676566_7244.JPEG,500,375,guitar,1,1,96,244
n02676566_6922.JPEG,500,361,guitar,1,77,500,361
n02676566_7012.JPEG,379,500,guitar,152,249,319,332
n02676566_1567.JPEG,300,380,guitar,2,1,145,376
n02676566_1567.JPEG,300,380,guitar,99,1,200,360
n02676566_1567.JPEG,300,380,guitar,152,5,249,345
n02676566_1567.JPEG,300,380,guitar,219,7,300,336
n02676566_430.JPEG,490,1168,guitar,18,1,489,1153
n02676566_6200.JPEG,285,500,guitar,58,7,240,494
n02676566_253.JPEG,200,201,guitar,1,2,197,199
n02676566_3669.JPEG,205,330,guitar,12,15,131,327
n02676566_3669.JPEG,205,330,guitar,52,12,158,327
n02676566_3669.JPEG,205,330,guitar,114,14,188,322
n02676566_8997.JPEG,333,500,guitar,6,1,321,493
n02676566_2066.JPEG,531,800,guitar,13,3,531,768
n02676566_9001.JPEG,500,375,guitar,1,1,500,375
n02676566_2046.JPEG,300,729,guitar,45,97,232,649
n02676566_2444.JPEG,402,600,guitar,10,2,390,583
n02676566_2790.JPEG,134,133,guitar,1,20,126,126
n02676566_108.JPEG,500,434,guitar,160,2,324,407
n02676566_1587.JPEG,400,640,guitar,27,21,375,610
n02676566_1931.JPEG,239,300,guitar,55,10,191,294
n02676566_4166.JPEG,1143,2690,guitar,33,38,1110,2638
n02676566_5492.JPEG,500,334,guitar,55,152,391,310
n02676566_320.JPEG,450,362,guitar,53,145,446,359
n02676566_3771.JPEG,120,100,guitar,9,1,110,100
n02676566_2820.JPEG,230,230,guitar,1,1,230,230
n02676566_2005.JPEG,186,465,guitar,1,7,179,460
n02676566_825.JPEG,202,500,guitar,1,1,202,500
n02676566_3169.JPEG,576,323,guitar,13,10,566,228
n02676566_704.JPEG,400,400,guitar,4,110,83,304
n02676566_704.JPEG,400,400,guitar,104,112,184,303
n02676566_704.JPEG,400,400,guitar,211,114,294,304
n02676566_704.JPEG,400,400,guitar,313,116,394,303
n02676566_1304.JPEG,700,278,guitar,16,25,683,262
n02676566_8970.JPEG,500,375,guitar,1,1,500,375
n02676566_1418.JPEG,500,396,guitar,41,3,499,383
n02676566_8919.JPEG,196,500,guitar,10,12,183,498
n02676566_4135.JPEG,150,180,guitar,38,1,114,179
n02676566_7721.JPEG,255,500,guitar,99,46,215,100
n02676566_7721.JPEG,255,500,guitar,92,215,214,260
n02676566_7721.JPEG,255,500,guitar,98,354,231,403
n02676566_7075.JPEG,500,375,guitar,24,10,488,361
n02676566_104.JPEG,400,889,guitar,8,1,334,867
n02676566_368.JPEG,120,100,guitar,40,18,72,98
n02676566_326.JPEG,200,300,guitar,106,62,154,170
n02676566_326.JPEG,200,300,guitar,88,57,113,173
n02676566_326.JPEG,200,300,guitar,49,60,85,169
n02676566_3639.JPEG,800,533,guitar,1,1,798,533
n02676566_8918.JPEG,333,500,guitar,66,1,333,500
n02676566_9494.JPEG,338,500,guitar,1,1,338,500
n02676566_8376.JPEG,333,500,guitar,1,1,333,500
n02676566_8341.JPEG,500,375,guitar,1,1,406,375
n02676566_8073.JPEG,400,281,guitar,25,22,380,263
n02676566_8389.JPEG,500,332,guitar,54,60,500,314
n02676566_7129.JPEG,500,375,guitar,64,1,483,375
n02676566_6960.JPEG,500,333,guitar,1,1,500,333
n02676566_7010.JPEG,335,500,guitar,39,21,237,456
n02676566_8076.JPEG,500,375,guitar,1,118,500,375
n02676566_9070.JPEG,300,500,guitar,12,1,279,477
n02676566_2631.JPEG,500,375,guitar,40,2,397,355
n02676566_107.JPEG,180,190,guitar,47,2,174,189
n02676566_6950.JPEG,375,500,guitar,1,1,375,500
n02676566_3199.JPEG,250,300,guitar,64,12,186,286
n02676566_4699.JPEG,480,640,guitar,102,11,364,632
n02676566_9055.JPEG,500,333,guitar,1,1,371,333
n02676566_8983.JPEG,500,333,guitar,1,1,500,333
n02676566_5400.JPEG,500,375,guitar,1,39,465,340
n02676566_4843.JPEG,480,720,guitar,143,18,378,701
n02676566_496.JPEG,480,720,guitar,57,22,320,702
n02676566_551.JPEG,423,275,guitar,99,21,382,275
n02676566_1690.JPEG,500,333,guitar,65,6,412,317
n02676566_3120.JPEG,400,267,guitar,1,1,399,265
n02676566_3978.JPEG,500,319,guitar,29,132,486,266
n02676566_1305.JPEG,155,375,guitar,5,6,153,371
n02676566_7108.JPEG,500,336,guitar,1,20,500,336
n02676566_9501.JPEG,333,500,guitar,63,1,333,499
n02676566_6172.JPEG,500,332,guitar,57,195,495,332
n02676566_7399.JPEG,375,500,guitar,1,141,368,475
n02676566_3237.JPEG,250,337,guitar,25,3,153,145
n02676566_3237.JPEG,250,337,guitar,3,53,156,245
n02676566_3237.JPEG,250,337,guitar,130,37,226,197
n02676566_3237.JPEG,250,337,guitar,90,74,245,333
n02676566_5056.JPEG,200,200,guitar,60,1,142,199
n02676566_5430.JPEG,500,375,guitar,48,45,493,375
n02676566_303.JPEG,450,1116,guitar,66,45,406,1083
n02676566_7.JPEG,320,240,guitar,2,12,317,240
n02676566_4241.JPEG,212,258,guitar,112,30,188,215
n02676566_6792.JPEG,375,500,guitar,157,219,220,389
n02676566_8735.JPEG,339,500,guitar,13,175,319,326
n02676566_1969.JPEG,400,400,guitar,130,6,265,394
n02676566_3509.JPEG,500,375,guitar,76,189,383,373
n02676566_3752.JPEG,352,210,guitar,6,13,343,172
n02676566_6748.JPEG,198,500,guitar,15,6,186,493
n02676566_4227.JPEG,200,202,guitar,2,1,198,201
n02676566_1825.JPEG,184,300,guitar,1,2,184,299
n02676566_4397.JPEG,337,500,guitar,25,131,312,304
n02676566_1096.JPEG,300,227,guitar,1,1,300,146
n02676566_242.JPEG,402,600,guitar,20,1,379,548
n02676566_2213.JPEG,160,269,guitar,21,4,130,267
n02676566_3512.JPEG,259,389,guitar,90,34,221,376
n02676566_1672.JPEG,284,644,guitar,19,25,266,621
n02676566_6941.JPEG,500,375,guitar,1,1,500,375
n02676566_3440.JPEG,360,480,guitar,127,13,290,460
n02676566_6467.JPEG,500,333,guitar,1,2,271,329
n02676566_6467.JPEG,500,333,guitar,304,55,500,267
n02676566_2214.JPEG,122,150,guitar,60,1,120,148
n02676566_2214.JPEG,122,150,guitar,3,4,61,149
n02676566_6737.JPEG,500,375,guitar,2,47,500,372
n02676566_3632.JPEG,190,190,guitar,63,3,127,188
n02676566_431.JPEG,200,200,guitar,2,62,196,139
n02676566_5421.JPEG,500,369,guitar,50,1,463,369
n02676566_245.JPEG,327,350,guitar,27,11,156,316
n02676566_245.JPEG,327,350,guitar,187,10,304,312
n02676566_6990.JPEG,500,375,guitar,197,51,292,301
n02676566_5074.JPEG,100,100,guitar,32,2,69,95
n02676566_3360.JPEG,360,540,guitar,107,17,304,526
n02676566_3164.JPEG,332,350,guitar,207,3,330,350
n02676566_4097.JPEG,376,810,guitar,25,19,324,797
n02676566_1538.JPEG,210,200,guitar,2,3,209,199
n02676566_874.JPEG,250,250,guitar,7,41,247,203
n02676566_8994.JPEG,500,311,guitar,61,1,500,311
n02676566_76.JPEG,198,300,guitar,48,61,142,297
n02676566_8097.JPEG,375,500,guitar,80,262,157,457
n02676566_7422.JPEG,375,500,guitar,94,1,308,471
n02676566_7422.JPEG,375,500,guitar,290,1,375,496
n02676566_7443.JPEG,375,500,guitar,1,1,375,500
n02676566_8186.JPEG,500,375,guitar,1,1,500,375
n02676566_8153.JPEG,374,500,guitar,59,1,308,405
n02676566_8925.JPEG,500,375,guitar,21,102,491,299
n02676566_8848.JPEG,500,333,guitar,1,24,500,333
n02676566_395.JPEG,250,190,guitar,1,89,250,189
n02676566_4441.JPEG,500,375,guitar,41,122,499,331
n02676566_6265.JPEG,378,500,guitar,83,36,247,466
n02676566_1741.JPEG,120,120,guitar,3,2,117,117
n02676566_6375.JPEG,220,500,guitar,9,2,209,487
n02676566_3101.JPEG,375,500,guitar,89,25,242,476
n02676566_8740.JPEG,500,375,guitar,1,77,500,375
n02676566_2115.JPEG,400,320,guitar,8,15,388,297
n02676566_4962.JPEG,200,200,guitar,7,62,196,137
n02676566_4965.JPEG,300,280,guitar,1,1,300,280
n02676566_1624.JPEG,500,188,guitar,4,26,186,151
n02676566_1624.JPEG,500,188,guitar,192,1,313,188
n02676566_1624.JPEG,500,188,guitar,316,22,500,152
n02676566_837.JPEG,212,172,guitar,17,56,191,137
n02676566_4402.JPEG,332,500,guitar,1,1,332,500
n02676566_5551.JPEG,209,500,guitar,13,5,201,472
n02676566_84.JPEG,500,375,guitar,175,40,286,329
n02676566_3711.JPEG,189,300,guitar,1,1,189,300
n02676566_6750.JPEG,500,375,guitar,153,41,216,179
n02676566_6750.JPEG,500,375,guitar,175,172,252,317
n02676566_4417.JPEG,360,353,guitar,15,5,356,346
n02676566_8057.JPEG,375,500,guitar,1,38,371,491
n02676566_4924.JPEG,100,100,guitar,31,4,67,95
n02676566_4705.JPEG,246,246,guitar,76,2,168,240
n02676566_6409.JPEG,317,500,guitar,27,238,317,436
n02676566_1410.JPEG,578,600,guitar,51,275,566,581
n02676566_8467.JPEG,334,500,guitar,56,1,276,466
n02676566_9471.JPEG,175,240,guitar,14,1,120,218
n02676566_3413.JPEG,200,197,guitar,3,2,197,195
n02676566_4239.JPEG,325,239,guitar,33,127,299,185
n02676566_8189.JPEG,500,375,guitar,1,1,500,375
n02676566_9510.JPEG,500,300,guitar,1,1,500,300
n02676566_2906.JPEG,138,107,guitar,12,8,130,99
n02676566_1839.JPEG,432,432,guitar,130,1,301,432
n02676566_2263.JPEG,800,454,guitar,30,59,764,429
n02676566_4301.JPEG,220,460,guitar,24,1,204,456
n02676566_365.JPEG,700,684,guitar,48,7,311,676
n02676566_365.JPEG,700,684,guitar,394,7,648,675
n02676566_8971.JPEG,500,333,guitar,1,1,500,333
n02676566_2927.JPEG,200,200,guitar,60,3,142,199
n02676566_4376.JPEG,228,575,guitar,1,3,227,574
n02676566_9422.JPEG,500,334,guitar,31,144,472,334
n02676566_9296.JPEG,351,500,guitar,1,1,345,500
n02676566_371.JPEG,382,491,guitar,100,42,274,471
n02676566_2240.JPEG,640,480,guitar,37,51,585,476
n02676566_936.JPEG,550,230,guitar,17,13,532,218
n02676566_1908.JPEG,297,500,guitar,2,1,297,495
n02676566_3912.JPEG,250,250,guitar,1,5,250,246
n02676566_5524.JPEG,500,335,guitar,1,133,433,335
n02676566_5537.JPEG,333,500,guitar,91,188,314,321
n02676566_4975.JPEG,120,120,guitar,12,18,101,109
n02676566_5375.JPEG,304,500,guitar,1,1,304,500
n02676566_1431.JPEG,150,149,guitar,3,1,150,148
n02676566_6589.JPEG,500,375,guitar,15,1,500,375
n02676566_4859.JPEG,700,684,guitar,54,6,327,676
n02676566_4859.JPEG,700,684,guitar,379,6,641,679
n02676566_37.JPEG,200,280,guitar,50,5,149,250
n02676566_272.JPEG,380,232,guitar,2,32,379,216
n02676566_7776.JPEG,500,334,guitar,88,89,303,173
n02676566_2396.JPEG,382,491,guitar,36,2,338,471
n02676566_3750.JPEG,400,300,guitar,92,1,318,297
n02676566_762.JPEG,390,530,guitar,82,18,255,480
n02676566_2956.JPEG,305,500,guitar,1,44,305,500
n02676566_6360.JPEG,204,500,guitar,7,10,196,497
n02676566_6478.JPEG,500,456,guitar,30,216,481,387
n02676566_6673.JPEG,500,375,guitar,16,28,495,345
n02676566_480.JPEG,129,129,guitar,4,3,126,118
n02676566_2684.JPEG,448,336,guitar,200,11,432,334
n02676566_6652.JPEG,333,500,guitar,46,51,236,289
n02676566_6286.JPEG,240,159,guitar,1,11,212,117
n02676566_3999.JPEG,120,342,guitar,2,3,108,310
n02676566_7226.JPEG,500,333,guitar,16,159,500,333
n02676566_3971.JPEG,500,209,guitar,4,2,495,203
n02676566_773.JPEG,450,600,guitar,129,107,382,540
n02676566_6686.JPEG,500,375,guitar,174,170,396,260
n02676566_4119.JPEG,426,315,guitar,61,140,411,301
n02676566_5024.JPEG,300,300,guitar,95,11,206,290
n02676566_3482.JPEG,375,500,guitar,1,159,375,500
n02676566_7392.JPEG,500,399,guitar,123,1,495,388
n02676566_9085.JPEG,500,334,guitar,184,5,304,315
n02676566_7930.JPEG,500,469,guitar,68,35,266,432
n02676566_2364.JPEG,200,200,guitar,1,60,200,140
n02676566_6998.JPEG,500,375,guitar,167,1,406,335
n02676566_307.JPEG,303,500,guitar,63,54,239,478
n02676566_6306.JPEG,333,500,guitar,31,25,229,437
n02676566_8506.JPEG,334,500,guitar,1,1,334,500
n02676566_999.JPEG,400,300,guitar,7,12,379,282
n02676566_3854.JPEG,500,334,guitar,168,1,500,334
n02676566_520.JPEG,271,388,guitar,14,216,271,388
n02676566_3659.JPEG,548,1292,guitar,36,33,512,1246
n02676566_6202.JPEG,500,375,guitar,212,66,499,216
n02676566_8923.JPEG,500,375,guitar,37,26,500,267
n02676566_5649.JPEG,375,500,guitar,114,22,268,455
n02676566_5649.JPEG,375,500,guitar,30,3,135,290
n02676566_5645.JPEG,333,500,guitar,1,1,253,498
n02676566_6799.JPEG,324,500,guitar,21,1,321,500
n02676566_4128.JPEG,212,272,guitar,20,60,64,209
n02676566_4128.JPEG,212,272,guitar,52,61,98,209
n02676566_4128.JPEG,212,272,guitar,89,59,140,209
n02676566_4128.JPEG,212,272,guitar,125,61,187,209
n02676566_1074.JPEG,184,400,guitar,18,19,159,376
n02676566_492.JPEG,400,147,guitar,1,1,400,146
n02676566_3045.JPEG,450,275,guitar,1,45,447,257
n02676566_4746.JPEG,407,750,guitar,28,58,306,729
n02676566_816.JPEG,108,108,guitar,33,1,76,108
n02676566_3214.JPEG,123,250,guitar,12,3,113,243
n02676566_2176.JPEG,300,500,guitar,66,29,234,472
n02676566_8876.JPEG,303,500,guitar,40,22,272,500
n02676566_3051.JPEG,280,280,guitar,86,1,196,278
n02676566_4883.JPEG,451,368,guitar,221,14,451,226
n02676566_4883.JPEG,451,368,guitar,133,51,451,268
n02676566_4883.JPEG,451,368,guitar,50,100,450,313
n02676566_4883.JPEG,451,368,guitar,1,173,450,365
n02676566_2133.JPEG,400,300,guitar,33,41,374,288
n02676566_6380.JPEG,160,60,guitar,1,1,160,60
n02676566_4993.JPEG,400,278,guitar,8,43,82,259
n02676566_4993.JPEG,400,278,guitar,70,45,143,258
n02676566_4993.JPEG,400,278,guitar,129,43,204,258
n02676566_4993.JPEG,400,278,guitar,192,44,266,258
n02676566_4993.JPEG,400,278,guitar,254,42,327,258
n02676566_4993.JPEG,400,278,guitar,317,44,397,256
n02676566_616.JPEG,361,640,guitar,11,6,313,635
n02676566_3613.JPEG,320,260,guitar,9,112,301,233
n02676566_7927.JPEG,333,500,guitar,112,36,281,473
n02676566_1428.JPEG,250,250,guitar,11,21,229,233
n02676566_219.JPEG,500,375,guitar,26,19,435,375
n02676566_6746.JPEG,500,476,guitar,338,14,497,436
n02676566_6746.JPEG,500,476,guitar,102,25,212,303
n02676566_4160.JPEG,600,651,guitar,50,1,555,648
n02676566_448.JPEG,400,158,guitar,2,1,400,158
n02676566_4378.JPEG,236,275,guitar,13,33,106,266
n02676566_4378.JPEG,236,275,guitar,107,1,235,96
n02676566_3990.JPEG,500,500,guitar,160,7,349,491
n02676566_3540.JPEG,402,600,guitar,92,13,301,589
n02676566_6827.JPEG,500,332,guitar,36,147,272,235
n02676566_6827.JPEG,500,332,guitar,232,151,432,257
n02676566_4613.JPEG,200,200,guitar,67,104,196,169
n02676566_4345.JPEG,370,370,guitar,36,178,350,342
n02676566_8768.JPEG,500,333,guitar,104,79,438,218
n02676566_7396.JPEG,375,500,guitar,94,3,279,493
n02676566_4619.JPEG,480,640,guitar,103,22,338,619
n02676566_8836.JPEG,500,281,guitar,327,1,491,214
n02676566_3148.JPEG,183,435,guitar,4,5,181,435
n02676566_3410.JPEG,342,500,guitar,98,238,324,478
n02676566_4863.JPEG,105,250,guitar,9,4,94,241
n02676566_1736.JPEG,500,375,guitar,34,14,478,370
n02676566_436.JPEG,400,300,guitar,6,69,398,231
n02676566_5363.JPEG,500,333,guitar,222,1,424,331
n02676566_363.JPEG,482,1250,guitar,1,14,477,1249
n02676566_2187.JPEG,375,500,guitar,85,9,275,500
n02676566_9062.JPEG,278,500,guitar,46,14,237,500
n02676566_6320.JPEG,500,353,guitar,1,1,500,353
n02676566_8880.JPEG,198,500,guitar,35,117,185,468
n02676566_8856.JPEG,500,333,guitar,41,1,227,292
n02676566_211.JPEG,288,736,guitar,1,2,288,732
n02676566_596.JPEG,500,319,guitar,57,61,392,287
n02676566_4171.JPEG,329,500,guitar,1,1,329,500
n02676566_3914.JPEG,100,100,guitar,32,4,68,96
n02676566_4305.JPEG,700,264,guitar,1,1,700,264
n02676566_3760.JPEG,200,200,guitar,5,64,196,134
n02676566_8868.JPEG,500,335,guitar,1,1,500,335
